year_1;Year;localidad;ambiente;sitio;meso_ ambiente;ncasa;tnoches05;Rr;Mm;season;urbano;urbano50;urbano100;urbano150;urbano200;urbano250;NDVI;NDVI50;NDVI100;NDVI150;NDVI200;NDVI250;Prec_semana;TempMedia_semana;MINTEM30;MAXTEM30;MEDTEM30;MINTEM60;MAXTEM60;MEDTEM60;MINTEM90;MAXTEM90;MEDTEM90;MAXPREC30;MEDPREC30;MAXPREC60;MEDPREC60;MAXPREC90;MEDPREC90;PRECIPACUM_30;PRECIPACUM_60;PRECIPACUM_90;Altpastocm;Cobarborea;broza;tierra;dist_arroyo_m;dist_basurales;dist_ANP;prec_diaria;tempMax_diaria;tempMin_diaria;ONI_PROM_TRIM;VivTipo;VivPiso;VivPared;VivTecho;macro_ambiente;pres_Da;pres_anim_cria;pres_animestima;pres_cultivos;pres_basura_chatarra;pres_galpon
2018;1;PtoIguazu;UA;ciudad;households;14;30;0;0;prim.ver;0.00334;-0.025806747;-2.215012878;-0.076880487;-0.06835188;-0.060614437;0.467542946;0.239098093;0.316649611;0.317163366;0.371781605;0.226693056;0;26.7;20.43548387;31.48064516;25.95806452;16.45333333;29.07;22.76166667;16.50322581;27.83870968;22.17096774;68;23.16;79;24.95454545;82;20.72222222;231.6;274.5;373;12.5;87.5;37.5;12.5;126.5081472;3232.618756;3981.752338;0;32.8;21.5;-0.83;1;2;2;0;URBANO;0;0;0;0;0;0
2018;1;PtoIguazu;UA;ciudad;households;1;30;1;0;oto.inv;-0.00211;-0.038795022;-1.723407943;-0.058307468;-0.050010715;-0.039831272;0.125277624;0.160700566;0.17835547;0.197120104;0.185118289;0.174239147;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;na;na;na;na;823.9538667;1905.962606;2510.605084;0;29.4;18.2;-0.23;0;4;4;4;URBANO;0;0;0;0;0;1
2018;1;PtoIguazu;UA;ciudad;households;2;30;3;0;oto.inv;0.00304;-0.088454067;-5.654617617;-0.147501147;-0.152412442;-0.150478829;0.474312663;0.245023006;0.301170086;0.319180149;0.326648036;0.325161134;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;0;62.5;12.5;62.5;1773.444;1555.719726;954.7065512;0;29.4;18.2;-0.23;0;0;1;0;URBANO;0;1;0;0;1;0
2018;1;PtoIguazu;UA;ciudad;households;3;30;1;0;oto.inv;-0.0353;-0.067802233;-2.989931472;-0.075188466;-0.073555892;-0.085178825;0.313640714;0.243951912;0.249040102;0.242900604;0.239036264;0.24851549;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;12.5;12.5;12.5;12.5;1858.502657;2324.57094;658.9555257;0;29.4;18.2;-0.23;1;2;1;0;URBANO;0;0;0;0;1;0
2018;1;PtoIguazu;UA;ciudad;households;4;30;0;1;oto.inv;-0.12414;-0.177919323;-6.403893124;-0.163752386;-0.163617849;-0.167028269;0.654269099;0.342240101;0.330777973;0.321765951;0.319483592;0.323734731;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;0;12.5;12.5;87.5;2272.911866;2089.577276;366.1808017;0;29.4;18.2;-0.23;1;1;1;1;URBANO;0;0;0;0;0;0
2018;1;PtoIguazu;UA;ciudad;households;5;30;0;0;oto.inv;-0.0251;-0.082806038;-2.535854006;-0.061537515;-0.067923191;-0.066785349;0.461643308;0.239214369;0.220689178;0.210265374;0.216958966;0.222678787;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;37.5;62.5;37.5;12.5;70.12973848;2822.570959;2615.809478;0;29.4;18.2;-0.23;1;2;2;0;URBANO;0;0;0;0;0;0
2018;1;PtoIguazu;UA;ciudad;households;6;30;2;0;oto.inv;-0.03806;-0.04369768;-2.483506925;-0.101411102;-0.106340611;-0.098230987;0.434721291;0.233587888;0.250626434;0.279934193;0.262754635;0.225484037;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;12.5;12.5;12.5;12.5;408.3134464;4397.165173;4322.089299;0;29.4;18.2;-0.23;1;2;2;0;URBANO;0;0;1;0;0;1
2018;1;PtoIguazu;UA;ciudad;households;7;30;0;0;oto.inv;0.00983;-0.017600877;-0.097963243;0.000636817;-0.004458039;-0.008247386;0.209613159;0.166729248;0.148127232;0.14042648;0.147150863;0.146087042;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;12.5;12.5;37.5;12.5;449.0426135;3654.84232;4007.37994;0;29.4;18.2;-0.23;0;0;2;0;URBANO;0;0;0;0;1;0
2018;1;PtoIguazu;UA;ciudad;households;8;30;0;0;oto.inv;-0.01845;-0.05396537;-2.585814168;-0.070999869;-0.07006205;-0.067163988;0.396673948;0.205255186;0.213962309;0.216913452;0.21707694;0.215189329;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;37.5;37.5;37.5;12.5;95.91802097;2749.961561;3630.599483;0;29.4;18.2;-0.23;1;2;2;0;URBANO;0;0;1;0;0;0
2018;1;PtoIguazu;UA;ciudad;households;9;30;0;0;oto.inv;-0.06471;-0.086161596;-3.468240235;-0.089209031;-0.094272385;-0.104399506;0.339881092;0.227265881;0.236470246;0.239237085;0.24223402;0.253380594;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;12.5;12.5;12.5;12.5;273.1264496;2214.444837;3520.913671;0;29.4;18.2;-0.23;1;2;2;0;URBANO;0;0;0;0;0;0
2018;1;PtoIguazu;UA;ciudad;households;10;30;0;0;oto.inv;-0.02569;-0.069306257;-1.712517861;-0.04755862;-0.052825715;-0.056365399;0.242204577;0.230207783;0.206112241;0.20833561;0.214692104;0.217004287;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;12.5;37.5;12.5;12.5;115.9265094;1266.242597;2996.269036;0;29.4;18.2;-0.23;1;2;2;0;URBANO;1;0;0;0;1;0
2018;1;PtoIguazu;UA;ciudad;households;11;30;0;0;oto.inv;-0.02982;-0.062993265;-2.023244848;-0.054245886;-0.056607691;-0.057756644;0.384405762;0.205012573;0.200244474;0.205631968;0.205453937;0.20636373;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;12.5;12.5;12.5;12.5;594.0256496;1008.033842;2416.293632;0;29.4;18.2;-0.23;0;0;2;0;URBANO;0;0;0;0;1;0
2018;1;PtoIguazu;UA;ciudad;households;12;30;0;0;oto.inv;-0.02131;-0.073482782;-2.238339766;-0.056032488;-0.055620943;-0.052184928;0.395840764;0.221223765;0.212425534;0.214701621;0.210767258;0.205123135;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;12.5;12.5;12.5;12.5;979.6722445;498.3579952;2052.314684;0;29.4;18.2;-0.23;1;2;2;0;URBANO;0;0;1;0;1;0
2018;1;PtoIguazu;UA;ciudad;households;13;30;0;0;oto.inv;0.04714;0.018876067;-0.352949996;-0.021564999;-0.030543664;-0.038784502;0.108448051;0.140985281;0.143020496;0.150964319;0.163887026;0.17455409;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;12.5;12.5;12.5;37.5;827.3077668;1880.875772;2890.022239;0;29.4;18.2;-0.23;1;2;2;0;URBANO;0;0;0;0;0;0
2018;1;PtoIguazu;UA;ciudad;households;14;30;0;0;oto.inv;-0.0649;-0.084063355;-2.35296191;-0.067328389;-0.076633808;-0.076888174;0.31568858;0.229315347;0.213559219;0.218107048;0.226524298;0.227219609;0.1;22.1;18.58;30.42333333;23.78611111;19.99677419;30.41935484;24.2905914;19.76071429;31.17142857;24.95446429;16;0.54;99;12.79032258;52;6.460714286;16.2;396.5;180.8;12.5;87.5;87.5;37.5;125.6792458;2951.663587;3304.17155;0;29.4;18.2;-0.23;1;2;2;0;URBANO;1;0;0;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;1;30;0;0;oto.inv;-0.06511;-0.029485575;-0.025890177;-0.02948358;-0.041046773;-0.053015359;0.423971921;0.139823351;0.423971921;0.150514318;0.169652678;0.185982209;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;12.5;12.5;12.5;12.5;1028.362808;4009.63311;4734.881524;0;30.3;15.8;0.5;1;2;2;2;URBANO;0;0;0;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;2;30;0;0;oto.inv;-0.01177;-0.03611441;-0.042479491;-0.043033667;-0.05047795;-0.058438251;0.354152054;0.172406442;0.354152054;0.184607784;0.193759665;0.199242947;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;87.5;na;37.5;12.5;810.9909189;3804.109452;4726.794362;0;30.3;15.8;0.5;1;2;4;2;URBANO;0;0;0;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;3;30;0;0;oto.inv;-0.05023;-0.041773692;-0.045515497;-0.035000201;-0.040023563;-0.040145841;0.741219997;0.175568912;0.741219997;0.178640181;0.19002808;0.189846339;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;62.5;12.5;87.5;12.5;836.2286008;3565.713046;4386.480357;0;30.3;15.8;0.5;1;2;1;0;URBANO;0;0;1;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;4;30;0;0;oto.inv;-0.0455;-0.07182282;-0.066818349;-0.062522039;-0.062052752;-0.067209007;0.430059582;0.199024446;0.430059582;0.18761925;0.190861573;0.201613848;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;0;87.5;12.5;87.5;487.7663669;2054.289018;762.7616354;0;30.3;15.8;0.5;1;2;2;0;URBANO;0;0;0;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;5;30;0;0;oto.inv;-0.08344;-0.068916203;-0.0727325;-0.074798934;-0.076075313;-0.079878924;0.065130889;0.194164794;0.065130889;0.207131866;0.213972957;0.219971157;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;12.5;37.5;12.5;37.5;1840.512941;1987.224922;833.2129509;0;30.3;15.8;0.5;1;2;2;0;URBANO;0;1;1;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;6;30;0;0;oto.inv;-0.13185;-0.10598604;-0.099657373;-0.098185646;-0.099740319;-0.096024387;0.48860395;0.260612719;0.48860395;0.256964914;0.255540478;0.251822936;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;12.5;62.5;12.5;37.5;1757.638671;2156.691779;1259.014089;0;30.3;15.8;0.5;1;2;2;0;URBANO;0;1;0;1;0;0
2018;2;PtoIguazu;UA;ciudad;households;7;30;0;0;oto.inv;-0.03139;-0.090680374;-0.101851396;-0.106906751;-0.101402255;-0.097458789;0.347243696;0.233041246;0.347243696;0.264770812;0.261661928;0.254885229;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;0;37.5;12.5;62.5;1264.533495;2119.608945;1265.58118;0;30.3;15.8;0.5;1;2;2;0;URBANO;0;0;0;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;8;30;0;0;oto.inv;-0.05641;-0.052063046;-0.058222147;-0.049677441;-0.037676083;-0.032796745;0.401360512;0.183600644;0.401360512;0.189018985;0.169227666;0.157644637;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;0;12.5;12.5;87.5;1285.829605;2295.096395;2558.487449;0;30.3;15.8;0.5;0;2;2;0;URBANO;0;0;0;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;9;30;0;0;oto.inv;-0.06555;-0.011920062;-0.011465199;-0.027612694;-0.034941533;-0.033529132;0.348154902;0.13662822;0.348154902;0.158516568;0.166897043;0.163773281;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;12.5;87.5;12.5;37.5;382.4868056;2386.6905;2648.708644;0;30.3;15.8;0.5;1;2;2;0;URBANO;0;0;0;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;10;30;0;0;oto.inv;0.02085;-0.013031972;-0.025608312;-0.022882468;-0.028981891;-0.032273622;0.234124109;0.13669486;0.234124109;0.156218717;0.161429246;0.161751743;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;0;12.5;12.5;62.5;293.2885753;2319.521957;2711.076189;0;30.3;15.8;0.5;1;2;2;0;URBANO;0;0;0;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;11;30;0;0;oto.inv;-0.04024;-0.046275969;-0.048079677;-0.040498475;-0.044242965;-0.037472985;0.29317829;0.164044142;0.29317829;0.16245942;0.16867457;0.161247802;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;37.5;12.5;12.5;12.5;399.3859277;2172.721779;2724.25831;0;30.3;15.8;0.5;0;4;4;4;URBANO;0;0;0;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;12;30;0;0;oto.inv;-0.04224;-0.020499648;-0.007287823;-0.002140727;-0.007684308;-0.009857868;0.323249161;0.140566454;0.323249161;0.114378558;0.119685795;0.121384428;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;12.5;87.5;37.5;37.5;576.2694874;2105.04343;2927.935406;0;30.3;15.8;0.5;1;2;1;0;URBANO;0;0;1;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;13;30;0;0;oto.inv;-0.0038;-0.007845848;-0.021691567;-0.031723793;-0.02366788;-0.015741862;0.233260348;0.113222905;0.233260348;0.145818294;0.136559952;0.126872118;3.75;20.8;9.938709677;23.02903226;15.79946237;12.3;24.03870968;17.33037634;11.05;20.81;15.42638889;30;2.538709677;10;0.651612903;34;2.16;78.7;20;64.5;37.5;37.5;12.5;37.5;806.3493696;1826.150009;2933.33887;0;30.3;15.8;0.5;1;2;1;0;URBANO;0;1;1;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;5;24;0;0;prim.ver;-0.12727;-0.11492531;0.305790937;-0.096160224;-0.0852694;-0.087351573;0.496486336;0.321767489;0.305790937;0.29201023;0.269719474;0.267290269;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;37.5;12.5;12.5;560.9955699;2184.445976;4734.881524;0;30.4;20.8;0.83;1;3;2;0;URBANO;0;0;0;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;6;24;0;0;prim.ver;-0.17647;-0.127369447;-0.102799672;-0.101787809;-0.094190727;-0.095228295;0.659569204;0.344891025;0.322702036;0.313959641;0.29974147;0.299243906;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;37.5;12.5;37.5;469.5179744;2571.694884;4726.794362;0;30.4;20.8;0.83;1;2;2;0;URBANO;1;0;0;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;7;24;0;0;prim.ver;0.01602;-0.122065145;-0.108453557;-0.128602561;-0.113305583;-0.112213753;0.288319081;0.29685816;0.330127663;0.301659836;0.252959789;0.220806727;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;87.5;37.5;12.5;529.212743;2319.59683;4386.480357;0;30.4;20.8;0.83;1;2;2;0;URBANO;1;0;1;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;8;24;0;0;prim.ver;-0.24143;-0.214419276;-0.148492376;-0.194834233;-0.169067945;-0.149112207;0.572715819;0.402189411;0.383664207;0.387592076;0.361206069;0.339095613;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;87.5;12.5;12.5;64.41564097;2058.983137;762.7616354;0;30.4;20.8;0.83;1;2;2;0;URBANO;1;0;1;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;9;24;0;0;prim.ver;-0.07006;-0.087464251;-0.194889244;-0.077767192;-0.073975699;-0.065027962;0.403766811;0.256305789;0.257177056;0.250589871;0.24396506;0.234951638;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;37.5;12.5;87.5;678.0015869;1328.877088;833.2129509;0;30.4;20.8;0.83;1;2;1;0;URBANO;0;0;1;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;10;24;0;0;prim.ver;-0.16544;-0.175208293;-0.081482959;-0.185802996;-0.183462889;-0.179351806;0.56568414;0.39037618;0.403066223;0.397461614;0.395893696;0.387163634;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;37.5;12.5;12.5;1006.265394;2027.956716;1259.014089;0;30.4;20.8;0.83;1;3;2;0;URBANO;0;0;1;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;11;24;0;0;prim.ver;-0.08664;-0.089106283;-0.193420653;-0.131992175;-0.12443475;-0.121780357;0.363331318;0.264573241;0.32436773;0.320665816;0.314465995;0.311824269;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;37.5;62.5;12.5;12.5;20.3643108;1548.584231;1265.58118;0;30.4;20.8;0.83;1;2;2;0;URBANO;0;0;1;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;12;24;0;0;prim.ver;-0.17812;-0.15408878;-0.132758574;-0.17707717;-0.188018478;-0.191454943;0.683615148;0.36940242;0.37908383;0.404991903;0.417800172;0.418549263;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;62.5;12.5;12.5;1521.585439;1380.572465;2558.487449;0;30.4;20.8;0.83;1;3;2;0;URBANO;0;0;1;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;13;24;0;0;prim.ver;-0.05038;-0.125668345;-0.151237001;-0.129653271;-0.123350231;-0.111977546;0.480344206;0.336525723;0.365256196;0.339035298;0.330516387;0.310625572;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;37.5;87.5;12.5;12.5;430.609701;1886.255779;2648.708644;0;30.4;20.8;0.83;1;2;2;0;URBANO;1;0;0;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;14;24;0;0;prim.ver;-0.11662;-0.166653146;-0.147215909;-0.180962225;-0.182357485;-0.174400169;0.701916218;0.360033743;0.38755247;0.383478361;0.377104973;0.341388399;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;37.5;37.5;12.5;37.5;943.712171;1504.441573;2711.076189;0;30.4;20.8;0.83;0;1;1;0;URBANO;1;0;0;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;1;24;0;0;prim.ver;-0.01177;-0.036810672;-0.181909;-0.098657812;-0.096171637;-0.103290525;0.319963902;0.226986598;0.289534758;0.292544497;0.220683053;0.295548461;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;87.5;62.5;12.5;670.3390426;4038.065043;2724.25831;0;30.4;20.8;0.83;1;3;2;0;URBANO;0;0;1;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;26;24;0;0;prim.ver;-0.02084;-0.065192688;-0.076995477;-0.092580329;-0.096680098;-0.096627768;0.503674209;0.249995252;0.255401913;0.275900878;0.280153786;0.278703351;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;62.5;12.5;12.5;971.3941249;376.2689138;2273.876758;0;30.4;20.8;0.83;1;2;1;0;URBANO;0;0;0;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;16;24;0;0;prim.ver;-0.23582;-0.205030883;-0.231293181;-0.213599185;-0.198423123;-0.185958166;0.705202639;0.414631579;0.444886378;0.430045493;0.415956062;0.402931399;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;62.5;12.5;12.5;1665.330385;1739.964424;970.6400566;0;30.4;20.8;0.83;1;3;2;0;URBANO;1;0;1;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;17;24;0;0;prim.ver;-0.1877;-0.189897696;-0.193369394;-0.192624728;-0.19903656;-0.20366845;0.706703842;0.391950465;0.407380564;0.406573637;0.411515448;0.414587398;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;62.5;37.5;37.5;2256.762922;1791.328968;358.7416183;0;30.4;20.8;0.83;1;2;2;0;URBANO;1;0;0;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;18;24;0;0;prim.ver;-0.12727;-0.11492531;-0.100445102;-0.093085821;-0.084955663;-0.087941107;0.496486336;0.321767489;0.301487706;0.288513;0.268986555;0.268021565;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;62.5;12.5;12.5;559.3800934;2186.463568;2280.49113;0;30.4;20.8;0.83;1;2;1;0;URBANO;0;0;0;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;19;24;0;0;prim.ver;-0.22815;-0.216032166;-0.201269379;-0.198176803;-0.185340738;-0.176605242;0.686401129;0.428610908;0.41428736;0.406234168;0.392073206;0.382515181;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;87.5;12.5;12.5;1284.336461;915.8785869;2416.413259;0;30.4;20.8;0.83;1;2;2;0;URBANO;0;0;0;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;2;24;0;0;prim.ver;-0.18603;-0.20340122;-0.191667578;-0.16787713;-0.160216382;-0.153280215;0.59025532;0.418498211;0.394252002;0.332166218;0.285659744;0.247056902;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;87.5;12.5;12.5;819.8773578;4515.139474;4116.503941;0;30.4;20.8;0.83;1;3;1;0;URBANO;1;0;0;0;0;0
2018;2;PtoIguazu;UA;ciudad;households;3;24;0;0;prim.ver;-0.19355;-0.181569899;-0.142508852;-0.11077634;-0.091303929;-0.094122233;0.710745215;0.406403363;0.350193572;0.324087596;0.301901315;0.301310766;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;62.5;12.5;62.5;912.2306063;3700.35135;3409.074082;0;30.4;20.8;0.83;1;3;2;0;URBANO;1;0;1;0;1;0
2018;2;PtoIguazu;UA;ciudad;households;4;24;0;0;prim.ver;-0.13197;-0.15895095;-0.16909334;-0.173607766;-0.169096459;-0.160843218;0.595745921;0.366020044;0.377690188;0.384037451;0.376461856;0.370075858;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;87.5;12.5;12.5;723.955468;3668.840498;4730.148477;0;30.4;20.8;0.83;1;2;2;0;URBANO;1;0;1;0;0;0
2019;2;PtoIguazu;UA;ciudad;households;1;30;0;0;prim.ver;-0.12091;-0.115829365;-0.139973312;-0.126945884;-0.12080363;-0.128141002;0.455736965;0.288787071;0.313555287;0.303011024;0.298628413;0.310077443;4.25;24.7;17.58387097;26.4;21.69045699;14.97;26.95;20.28930556;9.938709677;23.02903226;15.79946237;58;11.08709677;52;7.306666667;30;2.538709677;343.6;219;78.7;12.5;87.5;12.5;12.5;203.4293846;2483.851346;3409.074082;0;30.4;20.8;0.83;1;2;2;0;URBANO;1;0;1;0;1;0
